,LONG,LAT,FIRST OCCURRENCES IN FOCAL AREA (t),LAST OCCURRENCES IN FOCAL AREA (t),OCCURRENCES IN FOCAL AREA (t),UNWEIGHTED OCCURRENCES IN FOCAL AREA (t),HYP1,HYP2,HYP3,LOP0,LOP1,LOP2,OCCURRENCES IN FOCAL AREA (t-1),UNWEIGHTED OCCURRENCES IN FOCAL AREA (t-1),OCCURRENCES IN FOCAL AREA (t+1),UNWEIGHTED OCCURRENCES IN FOCAL AREA (t+1),PROPORTION OF FIRST OCCURRENCES IN FOCAL AREA (t),PROPORTION OF LAST OCCURRENCES IN FOCAL AREA (t),MEAN HYP,MEAN LOP,MAT,MAP,NPP,EXPECTED PROPORTION OF FIRST OCCURRENCES,EXPECTED PROPORTION OF LAST OCCURRENCES,OCCURRENCES WITHOUT SPECIATION,OCCURRENCES WITHOUT EXTINCTION
45230,6.899999999999935,49.70000000000021,5.155662157905877,3.1846291586453437,13.810613687271163,36.0,0,0,0,0,0,0,0,0,134.87304085419254,376.0,0.3733115902487156,0.2305928781123261,,,,,,0.3663269554348778,0.2966635485960155,8.654951529365286,10.625984528625825
45235,7.399999999999935,49.70000000000021,5.75581523444484,3.617467197088035,15.293613054976184,36.0,0,0,0,0,0,0,0,0,137.37310129914604,355.0,0.3763541822167413,0.2365345052267421,,,,,,0.36639405856199697,0.2956419347916191,9.537797820531344,11.676145857888148
45240,7.899999999999935,49.70000000000021,6.349268307093498,4.0249808421141005,16.778417580934153,29.0,0,0,0,0,0,0,0,0,139.22396072355156,286.0,0.3784187797488345,0.23989037242032965,,,,,,0.366461248562146,0.2948389908850954,10.429149273840654,12.75343673882005
45245,8.399999999999933,49.70000000000021,6.942911801280992,4.395609590621614,18.302251802199468,29.0,0,0,0,0,0,0,0,0,140.81159261793056,256.0,0.37934740906835457,0.2401676929225382,,,,,,0.36653021012451203,0.29412030053041577,11.359340000918474,13.906642211577857
45250,8.899999999999928,49.70000000000021,7.454368462378797,4.712731674957161,19.59765300611021,29.0,0,0,0,0,0,0,0,0,139.65328642911277,256.0,0.3803704688543394,0.2404742891145083,,,,,,0.3665888381839884,0.29434653457236826,12.143284543731422,14.88492133115306
45255,9.399999999999928,49.70000000000021,7.848356780235314,4.955017936802991,20.57178842734984,29.0,0,0,0,0,0,0,0,0,135.97003903265713,256.0,0.381510669718976,0.24086471403795795,,,,,,0.3666329288024339,0.29545654838541385,12.72343164711452,15.616770490546848
45260,9.899999999999928,49.70000000000021,8.086923115723753,5.1004746932490965,21.129155781723878,29.0,0,0,0,0,0,0,0,0,129.8843469336858,255.0,0.3827376351079162,0.2413951009656932,,,,,,0.3666581569681058,0.2974268875763452,13.042232666000128,16.028681088474787
45265,10.399999999999924,49.70000000000021,8.140738084971051,5.132219619256687,21.20171239121242,29.0,0,0,0,0,0,0,0,0,121.43859754734413,255.0,0.38396606532334543,0.2420662786362417,,,,,,0.3666614411578254,0.3002615902954497,13.060974306241365,16.069492771955733
45270,10.899999999999919,49.70000000000021,7.992461655288332,5.038655023683926,20.756163199923254,29.0,0,0,0,0,0,0,0,0,110.60464539091444,255.0,0.3850645024470554,0.2427546447361985,,,,,,0.3666412740924379,0.3039882336957944,12.763701544634928,15.717508176239333
45275,11.399999999999919,49.70000000000021,7.643351313080973,4.81835230741022,19.80549525212303,29.0,0,0,0,0,0,0,0,0,97.84505267715856,250.0,0.38592073643104935,0.24328360619478684,,,,,,0.3665982452031605,0.3084645946025957,12.162143939042055,14.987142944712806
45280,11.899999999999919,49.70000000000021,7.136771278300293,4.497661449946691,18.460454826856587,29.0,0,0,0,0,0,0,0,0,86.28399251613081,191.0,0.3865978029922424,0.2436376293071293,,,,,,0.36653736996190783,0.3126137491493787,11.323683548556295,13.962793376909895
45285,12.399999999999912,49.70000000000021,6.531937274245013,4.114206020864234,16.86680903319695,29.0,0,0,0,0,0,0,0,0,75.03807537248507,179.0,0.3872657395592119,0.2439231992706343,,,,,,0.36646524859368174,0.3167156078586989,10.334871758951943,12.752603012332726
45290,12.899999999999912,49.70000000000021,5.8688778453127455,3.6935436488817968,15.123470838227346,29.0,0,0,0,0,0,0,0,0,64.38387855834227,167.0,0.3880642154232271,0.24422592461683384,,,,,,0.3663863596610605,0.3206584359857422,9.254592992914596,11.429927189345547
45295,13.399999999999912,49.70000000000021,5.169666630206729,3.249742202714076,13.285793590048025,29.0,0,0,0,0,0,0,0,0,53.563018936269636,167.0,0.3891123699286707,0.2446027917480485,,,,,,0.36630320948572015,0.3246980743363292,8.116126959841296,10.036051387333947
45300,13.899999999999912,49.70000000000021,4.44665682245458,2.790666519333734,11.385263216515119,29.0,0,0,0,0,0,0,0,0,42.51406574616917,165.0,0.3905624962630985,0.2451121652844773,,,,,,0.3662172237448469,0.32885313173768704,6.9386063940605425,8.594596697181387
45305,14.39999999999991,49.70000000000021,3.707198289969357,2.3210002753950185,9.440883019326206,29.0,0,0,0,0,0,0,0,0,31.61931326597065,123.0,0.3926749523726159,0.2458456767914351,,,,,,0.3661292629249912,0.3329859036906601,5.7336847293568525,7.119882743931187
45310,14.899999999999904,49.70000000000021,2.9559248003187264,1.8437027925336489,7.4647745455890515,29.0,0,0,0,0,0,0,0,0,23.191304979055005,123.0,0.39598313147520137,0.24698706990730165,,,,,,0.36603987591069787,0.33626347119204275,4.508849745270325,5.621071753055404
45315,15.399999999999904,49.70000000000021,2.1959002795193028,1.3607362217995194,5.465028219447328,29.0,0,0,0,0,0,0,0,0,15.861133797740667,96.0,0.40180950424101775,0.24898978873655825,,,,,,0.3659494290552788,0.339164520296079,3.2691279399280253,4.104291997647809
45320,15.899999999999904,49.70000000000021,1.4292308559411429,0.8734532274169147,3.4472473869912097,29.0,0,0,0,0,0,0,0,0,9.217293087301503,96.0,0.4146006060761973,0.253377007612811,,,,,,0.3658581760938439,0.3418319429243222,2.018016531050068,2.5737941595742955
45325,16.399999999999906,49.70000000000021,0.6789459980780974,0.4258854759311744,1.5661747686950558,22.0,0,0,0,0,0,0,0,0,2.5217739712824883,96.0,0.4335058970741805,0.2719271721418575,,,,,,0.3657731143533253,0.3445097653203789,0.8872287706169586,1.1402892927638817
45330,16.8999999999999,49.70000000000021,0.3961451293352733,0.2640967528901822,0.9243386351156376,7.0,0,0,0,0,0,0,0,0,0.7614129045804258,6.0,0.42857142857142855,0.2857142857142857,,,,,,0.365744092562776,0.34523529559285665,0.5281935057803644,0.6602418822254554
45335,17.3999999999999,49.70000000000021,0.1815589925775148,0.12103932838500987,0.42363764934753456,7.0,0,0,0,0,0,0,0,0,0.3312893724703361,6.0,0.4285714285714286,0.2857142857142857,,,,,,0.3657214531320518,0.3454590105220523,0.2420786567700197,0.3025983209625247
45340,17.8999999999999,49.70000000000021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.1051619687876546,1.0,,,,,,,,0.3657022986197591,0.3455982668016865,0.0,0.0
45345,18.399999999999896,49.70000000000021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.03378716425895425,1.0,,,,,,,,0.3657022986197591,0.3456242066057366,0.0,0.0
45350,18.899999999999885,49.70000000000021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
45355,19.399999999999885,49.70000000000021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
45360,19.899999999999885,49.70000000000021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
45365,20.399999999999885,49.70000000000021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
45370,20.899999999999885,49.70000000000021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
45375,21.399999999999885,49.70000000000021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
45380,21.899999999999885,49.70000000000021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
45385,22.39999999999988,49.70000000000021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.03754393459177823,2.0,,,,,,,,0.3657022986197591,0.345622841256694,0.0,0.0
45390,22.89999999999988,49.70000000000021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.17058027949542612,2.0,,,,,,,,0.3657022986197591,0.3455744925780083,0.0,0.0
45395,23.39999999999988,49.70000000000021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.3013650109164189,2.0,,,,,,,,0.3657022986197591,0.345526965302617,0.0,0.0
45400,23.89999999999988,49.70000000000021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.4293292254754465,2.0,,,,,,,,0.3657022986197591,0.3454804659919774,0.0,0.0
45405,24.39999999999988,49.70000000000021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5537178177372514,2.0,,,,,,,,0.3657022986197591,0.34543526881400005,0.0,0.0
45410,24.89999999999987,49.70000000000021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.6735183995230093,2.0,,,,,,,,0.3657022986197591,0.3453917413511685,0.0,0.0
45415,25.39999999999987,49.70000000000021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.7873644908074977,2.0,,,,,,,,0.3657022986197591,0.3453503797501836,0.0,0.0
45420,25.89999999999987,49.70000000000021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.8934111191339309,2.0,,,,,,,,0.3657022986197591,0.3453118538895771,0.0,0.0
45425,26.39999999999986,49.70000000000021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.9891952375609132,2.0,,,,,,,,0.3657022986197591,0.3452770580594387,0.0,0.0
45430,26.89999999999986,49.70000000000021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0715305190065685,2.0,,,,,,,,0.3657022986197591,0.345247149159682,0.0,0.0
45435,27.39999999999986,49.70000000000021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.1365570275501349,2.0,,,,,,,,0.3657022986197591,0.3452235286652512,0.0,0.0
45440,27.89999999999986,49.70000000000021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.225064849790626,3.0,,,,,,,,0.3657022986197591,0.3451913799502599,0.0,0.0
45445,28.39999999999986,49.70000000000021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.2953527144203962,3.0,,,,,,,,0.3657022986197591,0.3451658502828339,0.0,0.0
45450,28.899999999999856,49.70000000000021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.3356322322043803,3.0,,,,,,,,0.3657022986197591,0.34515122052547403,0.0,0.0
45455,29.399999999999856,49.70000000000021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.3460681004341524,3.0,,,,,,,,0.3657022986197591,0.3451474302046904,0.0,0.0
45460,29.899999999999856,49.70000000000021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.3289077739753996,3.0,,,,,,,,0.3657022986197591,0.3451536628677935,0.0,0.0
45465,30.399999999999853,49.70000000000021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.2874179601134548,3.0,,,,,,,,0.3657022986197591,0.3451687322667602,0.0,0.0
45470,30.899999999999853,49.70000000000021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.2248587957928767,3.0,,,,,,,,0.3657022986197591,0.34519145479365315,0.0,0.0
45475,31.399999999999853,49.70000000000021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.1439464021128072,3.0,,,,,,,,0.3657022986197591,0.34522084456700985,0.0,0.0
45480,31.899999999999853,49.70000000000021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0467667288025062,3.0,,,,,,,,0.3657022986197591,0.34525614466079546,0.0,0.0
45485,32.39999999999985,49.70000000000021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.9349254239609828,3.0,,,,,,,,0.3657022986197591,0.3452967726400795,0.0,0.0
45490,32.899999999999835,49.70000000000021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.8097563131378551,3.0,,,,,,,,0.3657022986197591,0.3453422448176974,0.0,0.0
45495,33.399999999999835,49.70000000000021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.6724903224061114,3.0,,,,,,,,0.3657022986197591,0.34539211487413035,0.0,0.0
45500,33.899999999999835,49.70000000000021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5243479024446677,3.0,,,,,,,,0.3657022986197591,0.3454459402585477,0.0,0.0
45505,34.399999999999835,49.70000000000021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.36655889040275536,3.0,,,,,,,,0.3657022986197591,0.34550327494741856,0.0,0.0
45510,34.899999999999835,49.70000000000021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.2435098211860761,1.0,,,,,,,,0.3657022986197591,0.3455479895440131,0.0,0.0
45515,35.399999999999835,49.70000000000021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.20578554397797824,1.0,,,,,,,,0.3657022986197591,0.3455616986534193,0.0,0.0
45520,35.899999999999835,49.70000000000021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.16315610493979352,1.0,,,,,,,,0.3657022986197591,0.3455771906214862,0.0,0.0
45525,36.39999999999984,49.70000000000021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.1163327823955434,1.0,,,,,,,,0.3657022986197591,0.34559420706683114,0.0,0.0
45530,36.89999999999983,49.70000000000021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.06594789896546001,1.0,,,,,,,,0.3657022986197591,0.3456125182896985,0.0,0.0
45535,37.39999999999983,49.70000000000021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.012548457284981622,1.0,,,,,,,,0.3657022986197591,0.3456319255838676,0.0,0.0
45540,37.89999999999983,49.70000000000021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
45545,38.39999999999982,49.70000000000021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
45550,38.89999999999982,49.70000000000021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
45555,39.39999999999982,49.70000000000021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
45560,39.89999999999982,49.70000000000021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
45565,0.6999999999999584,49.80000000000021,0.21648956354723128,0.0,0.7577134724153093,7.0,0,0,0,0,0,0,0,0,35.714531559319745,183.0,0.2857142857142857,0.0,,,,,,0.3657365584617528,0.332673519715789,0.5412239088680779,0.7577134724153093
45570,1.1999999999999569,49.80000000000021,0.2794818125663244,0.0,0.9781863439821352,7.0,0,0,0,0,0,0,0,0,39.02636800727253,234.0,0.2857142857142857,0.0,,,,,,0.3657465273476104,0.3314639894801959,0.6987045314158109,0.9781863439821352
45575,1.6999999999999549,49.80000000000021,0.3314998637112572,0.0,1.1602495229894,7.0,0,0,0,0,0,0,0,0,45.243909251827745,282.0,0.2857142857142857,0.0,,,,,,0.365754759590226,0.3292297703738356,0.8287496592781429,1.1602495229894
45580,2.199999999999953,49.80000000000021,0.3714894783092923,0.0,1.3002131740825231,7.0,0,0,0,0,0,0,0,0,52.552266700080004,339.0,0.2857142857142857,0.0,,,,,,0.3657610882968242,0.3266231212904855,0.9287236957732308,1.300213174082523
45585,2.6999999999999518,49.80000000000021,0.3985475869627171,0.0,1.3949165543695097,7.0,0,0,0,0,0,0,0,0,60.244379958855475,342.0,0.2857142857142857,0.0,,,,,,0.3657653705056917,0.3238979896135315,0.9963689674067928,1.3949165543695097
45590,3.1999999999999496,49.80000000000021,0.4120118632945439,0.0,1.4420415215309037,7.0,0,0,0,0,0,0,0,0,66.54806900049581,343.0,0.2857142857142857,0.0,,,,,,0.3657675013662852,0.32167756689431515,1.0300296582363595,1.4420415215309037
45595,3.699999999999948,49.80000000000021,0.8119510880500935,0.2689588599204002,2.584151414167103,29.0,0,0,0,0,0,0,0,0,74.82261870596007,438.0,0.3142041459330637,0.10408014733420264,,,,,,0.3658191460214949,0.3186353597451329,1.7722003261170098,2.315192554246704
45600,4.199999999999946,49.80000000000021,1.3481519337604857,0.6116351342593966,4.043971519949125,29.0,0,0,0,0,0,0,0,0,87.58913754255966,383.0,0.33337325129763673,0.15124615275903114,,,,,,0.3658851615923612,0.3140106849223145,2.6958195861886387,3.4323363856897284
45605,4.699999999999943,49.80000000000021,2.0639130796689824,1.0830018682886735,5.903806020281537,36.0,0,0,0,0,0,0,0,0,99.14140836429623,384.0,0.34959025966956825,0.1834413028761789,,,,,,0.3659692737993887,0.30978877549282896,3.839892940612554,4.820804151992864
45610,5.1999999999999424,49.80000000000021,2.774096470761485,1.5591671879422044,7.731595642368053,36.0,0,0,0,0,0,0,0,0,109.13629063969583,385.0,0.35879999408658003,0.2016617604001673,,,,,,0.3660519447203376,0.3061337328251865,4.957499171606568,6.172428454425847
45615,5.699999999999938,49.80000000000021,3.46216330322909,2.028480253850588,9.488635097694921,36.0,0,0,0,0,0,0,0,0,117.53623480208435,385.0,0.3648747441104733,0.2137799834186233,,,,,,0.3661314230499221,0.3030528631441541,6.02647179446583,7.4601548438443315
45620,6.199999999999938,49.80000000000021,4.125887995228871,2.488736105043638,11.169323475368238,36.0,0,0,0,0,0,0,0,0,124.18023860436512,385.0,0.3693946194975651,0.22281887623113966,,,,,,0.3662074545170879,0.30059203364558723,7.043435480139363,8.680587370324597
45625,6.699999999999938,49.80000000000021,4.761676586889396,2.936785492465523,12.764260226765337,36.0,0,0,0,0,0,0,0,0,129.19172317216498,376.0,0.3730475955750771,0.2300787856320405,,,,,,0.3662796128911808,0.2987025779172348,8.002583639875938,9.827474734299814
45630,7.1999999999999345,49.80000000000021,5.363743177717307,3.3680524006267283,14.25793421202389,36.0,0,0,0,0,0,0,0,0,132.3763642657238,355.0,0.3761935703977367,0.23622302856373176,,,,,,0.3663471953600432,0.2974456484325121,8.894191034306582,10.889881811397162
45635,7.699999999999932,49.80000000000021,5.956446589747567,3.7758161986466905,15.74284259108568,29.0,0,0,0,0,0,0,0,0,135.15177296040648,286.0,0.3783590260325909,0.23984335591240244,,,,,,0.36641438643562585,0.2963299684189995,9.786396001338113,11.967026392438989
45640,8.199999999999932,49.80000000000021,6.554864418001701,4.150244168023682,17.2829916588937,29.0,0,0,0,0,0,0,0,0,138.17293456705445,256.0,0.37926676974519147,0.2401345930111583,,,,,,0.3664840826036179,0.29512770772990915,10.728127240892,13.13274749087002
45645,8.699999999999932,49.80000000000021,7.080740272432804,4.477411797644248,18.62178352519888,29.0,0,0,0,0,0,0,0,0,137.93005298257015,256.0,0.3802396404646843,0.2404394719542004,,,,,,0.3665446713194607,0.2950429565895055,11.54104325276608,14.144371727554633
45650,9.199999999999926,49.80000000000021,7.504466651995269,4.739186799224017,19.68079933664152,29.0,0,0,0,0,0,0,0,0,134.9666873297332,256.0,0.3813090374852575,0.2408025567539143,,,,,,0.3665926014063566,0.2959028818050398,12.176332684646242,14.941612537417495
45655,9.699999999999923,49.80000000000021,7.792061521082902,4.915479646146671,20.37322059254904,29.0,0,0,0,0,0,0,0,0,129.71120161719938,255.0,0.3824658691386594,0.2412716057246431,,,,,,0.3666239411863539,0.2975791748330679,12.581159071466134,15.457740946402366
45660,10.199999999999923,49.80000000000021,7.913341408451022,4.988783812643849,20.62630312965872,29.0,0,0,0,0,0,0,0,0,122.20883392812344,255.0,0.3836529192219796,0.2418651457454069,,,,,,0.3666353962737596,0.30007361062886784,12.7129617212077,15.637519317014876
45665,10.699999999999923,49.80000000000021,7.848559788728077,4.946894727110291,20.39793799582048,29.0,0,0,0,0,0,0,0,0,112.52856088566031,255.0,0.3847722152276489,0.2425193530897048,,,,,,0.3666250599452269,0.3033796195399489,12.549378207092404,15.451043268710196
45670,11.19999999999992,49.80000000000021,7.592226670910399,4.784942124683615,19.68332869374661,29.0,0,0,0,0,0,0,0,0,100.57687515650278,254.0,0.3857186347410054,0.2430961855655944,,,,,,0.3665927158859058,0.3075444657317611,12.09110202283621,14.898386569062994
45675,11.69999999999992,49.80000000000021,7.1675587694145335,4.516223971916019,18.54556872471128,29.0,0,0,0,0,0,0,0,0,89.19552560407926,191.0,0.3864836326029748,0.2435203815506785,,,,,,0.36654122200915823,0.3115983762374573,11.378009955296745,14.029344752795256
45680,12.19999999999992,49.80000000000021,6.623172500793648,4.171205021057364,17.10592085118163,29.0,0,0,0,0,0,0,0,0,78.3142005809072,191.0,0.38718596668452004,0.2438456869610283,,,,,,0.36647606935678817,0.31554665859660624,10.48274835038798,12.93471583012426
45685,12.69999999999992,49.80000000000021,6.002956882948943,3.7778039077161116,15.472860901933146,29.0,0,0,0,0,0,0,0,0,67.83496109039294,167.0,0.3879668356741284,0.24415678080865585,,,,,,0.3664021695646615,0.3194063323848976,9.469904018984204,11.695056994217035
45690,13.199999999999914,49.80000000000021,5.334819455433969,3.3537953988159575,13.715931133315186,29.0,0,0,0,0,0,0,0,0,57.257730650485925,167.0,0.388950586262132,0.24451824423861296,,,,,,0.3663226713910239,0.32334151626840996,8.381111677881218,10.362135734499233
45695,13.699999999999907,49.80000000000021,4.635147712767908,2.909607006471632,11.876515537416356,29.0,0,0,0,0,0,0,0,0,46.375846902726,167.0,0.3902784194711917,0.2449882709541417,,,,,,0.3662394486687293,0.3274204884096497,7.241367824648446,8.966908530944718
45700,14.199999999999907,49.80000000000021,3.9137954066481475,2.4515090023395247,9.979834938922444,29.0,0,0,0,0,0,0,0,0,35.401283529651444,164.0,0.3921703545801063,0.2456462473921661,,,,,,0.3661536434009593,0.3315662747353437,6.066039532274284,7.528325936582912
45705,14.699999999999907,49.80000000000021,3.176964241896525,1.9834528297424519,8.041950346769239,29.0,0,0,0,0,0,0,0,0,25.886607674231943,123.0,0.3950489750502915,0.24663828352773665,,,,,,0.3660659828467738,0.3352208362735312,4.8649861048727185,6.058497517026795
45710,15.199999999999907,49.80000000000021,2.4287327607935265,1.5080425371545267,6.073528018137155,29.0,0,0,0,0,0,0,0,0,17.892413700840027,98.0,0.3998882945037366,0.24829761757105825,,,,,,0.3659769499925677,0.33835213264934183,3.6447952573436297,4.5654854809826295
45715,15.699999999999905,49.80000000000021,1.6718868223392656,1.0270611228329931,4.081912216188807,29.0,0,0,0,0,0,0,0,0,11.280371419945462,96.0,0.4095842178351082,0.2516127413910772,,,,,,0.3658868774029567,0.3410014767593373,2.410025393849542,3.054851093355815
45720,16.199999999999903,49.80000000000021,0.9083914691445428,0.5417693636739221,2.072317512949489,29.0,0,0,0,0,0,0,0,0,4.660680998514149,96.0,0.4383456991837352,0.26143163887218823,,,,,,0.3657960012073714,0.3436659792825431,1.1639260438049461,1.5305481492755673
45725,16.699999999999903,49.80000000000021,0.4712366386012717,0.3141577590675145,1.0995521567363007,7.0,0,0,0,0,0,0,0,0,0.929390179922985,6.0,0.4285714285714286,0.2857142857142857,,,,,,0.3657520150647556,0.34515068373050817,0.628315518135029,0.7853943976687862
45730,17.1999999999999,49.80000000000021,0.2581012111949563,0.17206747412997084,0.602236159454898,7.0,0,0,0,0,0,0,0,0,0.5006820619260992,6.0,0.4285714285714286,0.2857142857142857,,,,,,0.3657295284796687,0.34537340249308257,0.3441349482599417,0.4301686853249271
45735,17.699999999999896,49.80000000000021,0.04435067641405658,0.02956711760937105,0.10348491163279867,7.0,0,0,0,0,0,0,0,0,0.134613065266298,2.0,0.42857142857142855,0.2857142857142857,,,,,,0.3657069775863333,0.34557361836712275,0.05913423521874212,0.07391779402342763
45740,18.199999999999896,49.80000000000021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0589122905047567,1.0,,,,,,,,0.3657022986197591,0.3456150752556193,0.0,0.0
45745,18.699999999999896,49.80000000000021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
45750,19.19999999999989,49.80000000000021,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
